92,2011-05-10 21:40:00,42.17112 93.48423,Im so excited with the #newtwitter
60,2011-05-10 22:08:00,42.20385 93.53895,FRED IS GETTING HIS OWN MOVIE ON NICK?! LAME.. lol
60,2011-05-10 22:08:00,42.21211 93.39277,Ma Twitter Kinda Proves That Everyone In Sac Is A Ho
72,2011-05-10 22:30:00,42.25545 93.52218,Ciao  Mom
77,2011-05-10 22:53:00,42.27491 93.37439,sold cars...retail music store  insurance (nothing works when you are a musician)
77,2011-05-10 22:54:00,42.241 93.34883,Every time Gary Numan's 'Cars' comes on  I do 'The Robot'. I bet most of you do too.
117,2011-05-10 23:29:00,42.28228 93.33086,Go Gary say it - we're not looking for a winner  we're looking for a LOSER!!!  #masterchef
99,2011-05-10 23:49:00,42.22331 93.39716,why is it that all I feel like I'm doing this summer is feeding children   and cleaning up after them?
47,2011-05-11 00:36:00,42.21447 93.40195,$25 AND UNDER; For a Korean Standby  a Lively New Energy
56,2011-05-11 01:55:00,42.21093 93.34444,Ayy Dru Hill Is Truly Back ! This Song Jie Nice  Nd The Video Nice Too.!
181,2011-05-11 03:24:00,42.24041 93.55812,A poorly written novel is like a nightmare.
181,2011-05-11 03:24:00,42.23157 93.33405,Oh boy  it's Monday. At least it is a short week.
150,2011-05-11 04:02:00,42.27845 93.42512,I will fire you and your Betty Boop ass curls up!
150,2011-05-11 04:02:00,42.26695 93.51938,Was on my kanye  been thru the wire  but I'm like walkin rain...went thru the fire without gettin burned*
42,2011-05-11 05:05:00,42.24395 93.35083,Why is it when one thing goes wrong  everything else follows suit and goes wrong too?
73,2011-05-11 05:27:00,42.25486 93.53616,BarackObama The folks in the Gulf are still suffering oil spill  Mr President   you seem to continue to Blame others & point out victims
73,2011-05-11 05:28:00,42.20768 93.37879,Montana Oil Spill
61,2011-05-11 06:49:00,42.21211 93.32527,The art of dining well is no slight art  the pleasure not a slight pleasure.
49,2011-05-11 06:57:00,42.21358 93.39956,Is Pepperoni like always havin 3meats?? &gt;&gt; Its made out of Chicken  Beef  & Pork:
49,2011-05-11 06:57:00,42.22862 93.25377,Breakfast is almost ready and I'm about to go in!
4,2011-05-11 07:22:00,42.22095 93.28413,Were like starbucks on steroids haha
4,2011-05-11 07:22:00,42.25309 93.31608,The Move Might Be Starbucks ;pp
12,2011-05-11 07:52:00,42.22732 93.34706,I like the stuff I am seeing at the Sham Wow convention didn't see this coming...
22,2011-05-11 07:56:00,42.25456 93.42192,Arcade Fire is trending. #CanadaFTW
132,2011-05-11 08:02:00,42.22184 93.36241,I wish this is a dance party. I misssss dancing. A LOT.
161,2011-05-11 08:15:00,42.24366 93.35682,life is enjoy .just do it what ever other think just do what u like .  like me
104,2011-05-11 08:20:00,42.16847 93.35642, ada yg ngucapin natal ke gue /banting tulang'
31,2011-05-11 08:39:00,42.2295 93.33325,If you see the teeth of the lion: do not think that the lion is smiling at you.
40,2011-05-11 09:30:00,42.22449 93.20544,Registration is TUESDAY from 8:00-3:00 and 6:00-8:00...
40,2011-05-11 09:32:00,42.21122 93.34044,Mehn it frying outside..d sun is meant 2 b VITAMIN D buh ds one is VITAMIN DEATH...it 102 degree outside
23,2011-05-11 09:41:00,42.20916 93.37559,super charge by labrada!!!   great preworkout for your fitness needs
5,2011-05-11 14:09:00,42.23687 93.32886,I just havent been my tweetin self lately
54,2011-05-11 15:15:00,42.21181 93.35442,WALLOPED | DEC. 26 - JAN. 7
68,2011-05-11 15:35:00,42.20798 93.34444,Wait dld u know I was the streets??? Ok now SHUT UP!
140,2011-05-11 17:37:00,42.17112 93.49582,Oatmeaaaaaaal cookies!!!!! And green tea!!!!!! And a movie that takes place in ireland!!! My night is complete
51,2011-05-11 18:01:00,42.21152 93.34204,You only get one..one..love..one in a lifetime..and that one is you..
159,2011-05-11 18:16:00,42.17584 93.46027,Dude  That 3d cam in your background is huge. Can't wait to see the action you guys got lol
117,2011-05-11 18:40:00,42.21977 93.33365,#dontyoujusthateitwhen parents talk to you go to sleep when JB are online on twitter?
119,2011-05-11 18:55:00,42.22931 93.3466,it is such a nice day out I heard from a friend the convetion is gonna be great
163,2011-05-11 20:35:00,42.20798 93.38039,Watching  #TrueBlood again..
68,2011-05-11 21:09:00,42.24719 93.32407,to saindo amores   vou pra rua ver o pessoal . um beeeeeeijo :*
119,2011-05-11 21:44:00,42.2242 93.22541,MIND; Where Did The Time Go? Do Not Ask The Brain
60,2011-05-11 22:08:00,42.23894 93.47904,I can't believe its August already! The young don dada is 6 months today!!!
114,2011-05-11 23:01:00,42.22685 93.38118,Gettin gas at BP. Bout to head out to DC for some scholarship orientation. :O)
117,2011-05-11 23:29:00,42.22596 93.34324,#masterchef Claire is so controlled and boring. That was the most low key enthusiasm I have ever seen
47,2011-05-12 00:36:00,42.27815 93.25577,THE MINIMALIST; Granola Bars  Unwrapped
47,2011-05-12 00:36:00,42.2528 93.31169,FOOD STUFF; Oil With Flavor You Can See
47,2011-05-12 00:36:00,42.21447 93.37439,CORRECTIONS
65,2011-05-12 01:00:00,42.21594 93.32846,You learn that in order to solve a crisis or help a people  you have to behave as one of them. (Ahmet Davutoglu)
150,2011-05-12 04:03:00,42.22508 93.21822,Any updates on the Fire up Main & 25th or the little boy hostage taking?
158,2011-05-12 04:37:00,42.21358 93.34604,And Jesus answered him  saying  It is written  That man shall not live by bread alone  but by every word of God. Luke 4:4
158,2011-05-12 04:37:00,42.20916 93.41793,Long weekend is coming!
73,2011-05-12 05:28:00,42.241 93.32567,ok everyone is saying the Gulf TT is about the oil spill... what if the people of twitter really enjoy gulf the game.... its possible!
167,2011-05-12 06:17:00,42.27137 93.55653,climate is just cool................fog is on glance......................n party is on rock
49,2011-05-12 06:57:00,42.21948 93.368,There is just no one to talk to anymore  no one close to understand anymore  no one to hear advices from anymore. i hate this
150,2011-05-12 07:15:00,42.29319 93.48383,The pure love of Christ never faileth! #ldsconf
4,2011-05-12 07:22:00,42.21211 93.38398,9. Lemon Cake from starbucks
4,2011-05-12 07:22:00,42.23746 93.36241,[inaudible]...bc i don't care as much abt my purity
79,2011-05-12 07:32:00,42.22243 93.35442,af mano kkkkkkk eu sao mt mt mt feia nas fotos do natal. meucu pra elas viu
3,2011-05-12 09:22:00,42.27167 93.42951,adidas vs puma en managment tv. Muy interesante !
183,2011-05-12 10:38:00,42.26076 93.5074,faz um dia inteiro que something is technically wrong
184,2011-05-12 11:56:00,42.25751 93.32327,A woman told me yesterday that all you need is a good man  a good horse and a good dog. She did not specify in what order that should be
165,2011-05-12 12:09:00,42.2298 93.33925,The dog is wearing an MXPX bandana.
184,2011-05-12 12:15:00,42.22184 93.36401,I see #oneofmyfollowers is bout to go in...put kids to bed for nap time... oh this gone be good
42,2011-05-12 13:45:00,42.27491 93.4399,Amanda Bynes is on my mind(s)
12,2011-05-12 15:27:00,42.2242 93.37919,I.H.T. OP-ED CONTRIBUTOR; Smothered by Settlements
12,2011-05-12 15:27:00,42.28287 93.237,LETTER; How Title Insurance Helps
186,2011-05-12 15:37:00,42.27108 93.26695,One Man's Trash . . .
72,2011-05-12 15:54:00,42.21918 93.47864,The Manly Art of Museum Curating
24,2011-05-12 15:57:00,42.23275 93.34644,Chilling met mensen van twitter is leuk .. Maar lopen meestal in problemen af
43,2011-05-12 16:05:00,42.17938 93.46905,Can someone tell me why I took Tom's advice for my monologue and I broke down? I'm completely baffled.
140,2011-05-12 16:38:00,42.18852 93.53536,Xbox Live: xz0tiica is currently Away. Last seen 4 hours ago playing Xbox 360 Dashboard (Xbox Live Nation)
140,2011-05-12 16:41:00,42.17555 93.42991,Who's next? Is it gonna be Em?
89,2011-05-12 16:44:00,42.2752 93.43471,Y is he upset. He did a face plant
127,2011-05-12 16:53:00,42.18351 93.46506,Wearing white 2 some1's wedding is tacky!
121,2011-05-12 16:56:00,42.23481 93.34004,Shower time~ then tea... maybe. Kind of in a mood for chocolate cake :)
140,2011-05-12 17:18:00,42.22331 93.37479,Work is so boring
51,2011-05-12 18:01:00,42.2242 93.3712,This is a cover up.
159,2011-05-12 18:15:00,42.22331 93.33725,'It seems strange/ how we used to wait for letters to arrive/ but what's stranger still/ is how something so small can keep you alive' #
154,2011-05-12 19:36:00,42.28729 93.41953,Sitting In The Living Room Watching American Pie(Unrated) Eating Flamming Hot Cheetos Sipping On Some Kool-Aid YUM Break From Stink=)lol
151,2011-05-12 20:37:00,42.2239 93.33485,Hurricane - 30 Seconds To mars (feat. Kanye West) #NowPlaying FODA!
95,2011-05-12 21:03:00,42.22361 93.39556,oeh denise is 13O8'1O al terug hoor ik net. :D jottem
57,2011-05-12 21:08:00,42.23363 93.34164,There's no point of trying if no one else is...
57,2011-05-12 21:08:00,42.22449 93.26895,What do you do when u met the love of ur life...than meet that person a week after... Nd than ur too scared to talk..nd than LOVE is gon
145,2011-05-12 21:38:00,42.21181 93.38478,Also have to be up at 7 tomozzle for work at 9! Is yous joking with me!!!!
119,2011-05-12 21:43:00,42.27786 93.33445,VITAL SIGNS; Screening: Why Women Skip M.R.I. Exams for Cancer
87,2011-05-12 21:57:00,42.29054 93.42792,bduritsky: is now exploring the heavens with Distant Suns 3 for the iPhone/iPod-touch
60,2011-05-12 22:08:00,42.24012 93.34683,I'm going to try and watch the end of POTC: Dead Man's Chest before I fall asleep. It really is better than I remember.
39,2011-05-12 22:43:00,42.18262 93.40355,RT if you loooove my new icon like I do .. Justin is so cute there &lt;333
77,2011-05-12 22:53:00,42.23098 93.36361,LMAO my brother jus said we can go chase parked cars
77,2011-05-12 22:54:00,42.22921 93.35482, when she smiLes
42,2011-05-13 00:14:00,42.21653 93.48543,going to the cape until saturday. wooooooo
56,2011-05-13 01:55:00,42.21152 93.54974,Prayer is now a privilege  and praise is a holiday. To obey is heaven; to give to the cause of God is a banquet. -CHS
56,2011-05-13 01:55:00,42.28818 93.37959,are yaar!! evry1 is teasing me n him now!!! n dats y my bff nt willing 2 'interrupt' wid me n him!!! grrrr!!!
150,2011-05-13 04:03:00,42.2923 93.24219,#nowplaying on my iPad: Alan Jackson - 'Ring of Fire'
73,2011-05-13 05:28:00,42.22361 93.22461,BarackObama The folks in the Gulf are still suffering oil spill  Mr President   How about Blowing the Pipe up Below the ocean floor . .
167,2011-05-13 06:17:00,42.17083 93.43151,Chrome and ceramic it is!
61,2011-05-13 06:48:00,42.25751 93.48783,Joun favoriete eten is?
49,2011-05-13 06:57:00,42.19678 93.36201,Woot  monopoly is baas!
4,2011-05-13 07:22:00,42.16877 93.40755,Skinny Cinnamon Dolce Latte from Starbucks  making this long ass day more tolerable #christmasinacup
161,2011-05-13 08:15:00,42.23098 93.54734,I LIKE YOU! Now the real question is... DO YOU LIKE ME?
104,2011-05-13 08:20:00,42.22095 93.3728,Bom Natal a todos os meus amigos e colegas do MSN!!
104,2011-05-13 08:20:00,42.22567 93.3704,Nenhum posto tem gasolina em 200km!! Vamos dormir aqui e esperar a gasolina chegar... Temos que esperar os caminhoneiros voltar do Natal
31,2011-05-13 08:38:00,42.20857 93.25777,cleaning cupboards is not as fun as it sounds
31,2011-05-13 08:38:00,42.25515 93.25058,is the website showing up ok now?
31,2011-05-13 08:39:00,42.26135 93.54894,My hair just snapped my favorite comb in half and is now the enemy...it HAS to go! grrrr...
40,2011-05-13 09:30:00,42.23363 93.25817,A chair is still a chair even though no one is sitting there
75,2011-05-13 11:13:00,42.25751 93.53935,is the voting site not opening for anyone else?
75,2011-05-13 11:15:00,42.25781 93.42272,o: I just realized that the word 'short' is longer than the word 'long'.  xD
184,2011-05-13 11:40:00,42.25486 93.24578,Leah is the only person that makes me happy when I feel obese loveyou poo ;)
65,2011-05-13 11:41:00,42.19206 93.3732,The Judeo-Christian tradition gives the whole of society light and truth that is critical to democracy. #ldsconf
183,2011-05-13 11:52:00,42.27579 93.28173,my birthday is in 2 dayss ! OHH YEAAA
165,2011-05-13 12:08:00,42.18469 93.33206,Brunch at Ivy's. There's a party in my tummy! So yummy! So yummy!
184,2011-05-13 12:17:00,42.29909 93.52497,life is like a beach chair  when you can afford one
76,2011-05-13 13:41:00,42.23746 93.35602,alonso just has no answer for webber he is flying
70,2011-05-13 14:09:00,42.19854 93.4415,Sort of painted one wall and a bit. Sadly now need to buy more paint.
70,2011-05-13 14:09:00,42.2581 93.4371,i uploaded the wrong one. -.-
43,2011-05-13 14:31:00,42.19176 93.29172,I feel like watching a real sucky movie that it entertains me. Cue Disaster Movie
12,2011-05-13 15:27:00,42.20886 93.42113,I.H.T. OP-ED CONTRIBUTOR; Here Come the Elderly
12,2011-05-13 15:27:00,42.23334 93.36041,LETTERS TO THE INTERNATIONAL HERALD TRIBUNE; America: Solve Your Own Problems
16,2011-05-13 15:58:00,42.20562 93.37599,Poor my dog that is scared of fire works. Poor her x)
116,2011-05-13 16:07:00,42.17525 93.35163,#BreakUpLines: I can make myself throw up at will. All I have to do is remind myself about what I'm sleeping with.
121,2011-05-13 16:56:00,42.21594 93.36601,Finally  ad jg konsep foto yg brhubungan ama Chocolate.. Let's SHOOT!! :D
3,2011-05-13 17:21:00,42.2838 93.47745,unsure if I will ever feel comfortable flying again... Looking at a plane that head first in the dirt
69,2011-05-13 17:41:00,42.2699 93.24618,#dontyoujusthateitwhen people sends u chainletters saying that if u dont send this to 25 people a whitelady will visit u blah blah blah
5,2011-05-13 18:24:00,42.28759 93.46444,I can't believe a plane fall out of they sky total destruction by the airport
87,2011-05-13 18:40:00,42.28818 93.33246,Jon bones jones 84.5 inch reach is just plain not human!!!!   Let's go bones!!!
70,2011-05-13 19:34:00,42.17673 93.43031,writing a resume is hard and i hate it the end
84,2011-05-13 19:34:00,42.24277 93.33965,Soooooo...the next episode of #FamilyGuy expires in 2 hours and a new one will be up............THE TEMPTATION IS SO GREAT. LOL
87,2011-05-13 19:51:00,42.22449 93.34004,this is not a game...well not for you! Ha
163,2011-05-13 20:35:00,42.18822 93.31249,Maybe its just me but Anna Paquin is not a pretty girl. #trueblood
87,2011-05-13 20:40:00,42.22184 93.21343,Why is Walgreens selling Duane Reade brand brownie bites??
95,2011-05-13 21:03:00,42.17466 93.54414,Gerard Butler is Cute
95,2011-05-13 21:03:00,42.27638 93.29092,Move on.that chapter is over.but don't close the book just turn the page *smiling*
95,2011-05-13 21:03:00,42.21565 93.34644,This lady is having a pirate themed wedding ...hmm watching David Tutera :) love him
145,2011-05-13 21:38:00,42.19147 93.33286,#Random ; yall females ghetting on my nerves talking bout I wannah delete his twitter ! Betch twitter nuffin ; now AiM & BBM is sumthang
39,2011-05-13 22:42:00,42.30056 93.25737,Ewww my dad is dating a girl that is 3 years older than me. WTF!!!
114,2011-05-13 23:00:00,42.22803 93.3684,Y my result z still pending..Also BP z nt normal dese days..:P so mch wait..!!! Cm Soon..!!! :(
176,2011-05-13 23:03:00,42.20975 93.3716,I hate when I go on a long car ride and I take my iPod to listen to music. . And then realize my iPod is about to die. #killer
124,2011-05-14 00:08:00,42.19737 93.44429,Americans spend $450 billion on Xmas yearly. $10 billion would solve World clean drinking water crisis. Think about it. #blackfriday
66,2011-05-14 00:57:00,42.24719 93.33805,Nutzt jemand mit #iPhone4 #Echofon? Funktioniert bei Euch die Push-Funktion?
14,2011-05-14 04:21:00,42.26813 93.31488,There's a twin-turbo Ford Taurus? I really gotta start reading about cars again.
61,2011-05-14 06:48:00,42.20621 93.26096,And 4 those that don't know kanye west's over nite celebrity is a sample of lenny williams I love you
79,2011-05-14 07:32:00,42.25368 93.55613,#meumelhoramigo me contando o que ele ganhou de presente de Natal kkk ;D e eu nao ganhei nenhum! :( aiinda nao ganhei! kkk ;p
161,2011-05-14 08:15:00,42.21211 93.39916,I am so watching Eat pray love! Why? Because i just saw my future hubby #JamesFranco is going to be in the movie!
161,2011-05-14 08:15:00,42.22243 93.54694,Aw the way my dad be calline   trippin is so cute. I can't even deny !
161,2011-05-14 08:16:00,42.21181 93.32407,I really wanna text dude number 1 but might just text dude number 2....might even text dude number 5 bc life is boring #bored
104,2011-05-14 08:20:00,42.23628 93.33126,Natal passou  agora que venha 2011 e que seja bem melhor que 2010 #anonovovidanova
31,2011-05-14 08:39:00,42.24985 93.44868,is sooo happy with his new ball on rope...lots of garden fun to be had...yeah baby yeah
3,2011-05-14 09:22:00,42.22479 93.35922,Nike 'gana' el Mundial al patrocinador oficial Adidas // y eso que sus figuras fueron un fracaso rotundo...
121,2011-05-14 10:12:00,42.21063 93.39317,In Russia  Dreams on Wheels
165,2011-05-14 12:10:00,42.22479 93.33645,Oh sweet mother  my head hurts.
135,2011-05-14 12:18:00,42.21535 93.32886,Indeed it's a fashion statement for ure a fashion disaster
144,2011-05-14 12:54:00,42.23628 93.35243,Fantastic Four with th parents. I still don't quite understand what this Rise Of Th Silver Surfer is all about. -__-'
144,2011-05-14 12:54:00,42.24071 93.35922,Your first year of djing is the hardest. Every new gig is like the first day of school.. #lifelessons #djlife
103,2011-05-14 14:14:00,42.17938 93.54454,BOONDOCKS. &lt;33
103,2011-05-14 14:14:00,42.22567 93.54095,Everybody need to be watching the boondocks..
66,2011-05-14 15:00:00,42.26901 93.49022,ayyy i love all my followers i was in #twitterjail for like 10 mines messaged spreaded like wild fire #fistpump
124,2011-05-14 15:13:00,42.21448 93.3457,hope noone got hurt I am watching a chaotic fire
68,2011-05-14 15:35:00,42.22302 93.36281,f;jaslfksdhlkfjcnbdsjlkjnsadcbljhsdkfnc bkjhlsjadfbnvsdkl;jabfknlcs jd;kslfmscn kdjnfckj;ldnfbckjndsjkf;iehfeowijsdhnfcoldjnbavdskljncjk
169,2011-05-14 16:50:00,42.26547 93.22062,Liszt's 'Un Sospiro' is all I've ever wanted from music.
51,2011-05-14 18:00:00,42.22921 93.35442,And so it is...
14,2011-05-14 18:02:00,42.29466 93.50141,Asia-Pacific: Comings &amp; Goings: THIS WEEK ONLINE
15,2011-05-14 18:22:00,42.21181 93.28293,Anyone fancy popping down to Rough Trade to get my CD shopping list for me  seeing as Kettering is completely useless at everything...
84,2011-05-14 19:35:00,42.21918 93.3716,The Gates is my new favorite show of all time
163,2011-05-14 20:34:00,42.20503 93.33325,Catching up on duh #TrueBlood I missed . .
163,2011-05-14 20:35:00,42.16906 93.4387,omfg  sookeh  get rid of beel already  fffs. #trueblood
151,2011-05-14 20:37:00,42.22066 93.35203,OMG HURRICANE ON KERRANG!!! :D
69,2011-05-14 20:57:00,42.23776 93.35842,Police say no cost estimates yet in Butler Street fire. Firefighters still on scene.
57,2011-05-14 21:09:00,42.17643 93.368,COLORSTRUCK is completely written and recorded  and being mixed as we speak. You can hear 7 tracks on our myspace page NOW :)
92,2011-05-14 21:41:00,42.27285 93.55812,#Newtwitter is awesome....well done
119,2011-05-14 21:44:00,42.26194 93.24578,PERSONAL HEALTH; Options for Bone Loss  but No Magic Pill
54,2011-05-14 23:03:00,42.17142 93.5046,Laugh Lines
47,2011-05-15 00:36:00,42.20415 93.38917,THE POUR; One Day In Transcendence
16,2011-05-15 01:32:00,42.21859 93.35722,Smdh... I just pulled out my IPod Touch and noticed the screen was cracked... #OutHereLosin
56,2011-05-15 01:55:00,42.23864 93.36161,Boredom is making me watch BBA..
181,2011-05-15 03:24:00,42.24071 93.3704,Is there really a #twitterjail .? Lmbo
181,2011-05-15 03:24:00,42.24955 93.54335,On the train for 3 hours and there are no seats and it is so packed my reservation means nothing. Also  it smells like feet.
181,2011-05-15 03:24:00,42.21977 93.22142,is off to work on this Monday!  The RA staff returns in less than a week...summer is officially over!  Happy Monday!
158,2011-05-15 04:37:00,42.18705 93.47545,wieniig is weinig. wienig klinkt echt stom. he bah  is die tweet weer verpest...
167,2011-05-15 06:17:00,42.27137 93.27175,Driving at night is like doing car racing haha
61,2011-05-15 06:49:00,42.21181 93.2318,It is now: Sunday the 1st of August  2:45 pm
150,2011-05-15 07:15:00,42.22125 93.36681,I know about sacrificing for children. We've sold a lot of our stuff to pay for Liam's hand surgery. Stuff is less important. #ldsconf
4,2011-05-15 07:22:00,42.23982 93.35323,Preciso urgentemente de Starbucks.
22,2011-05-15 07:59:00,42.17407 93.38877,Fire! Lightning! Heed my call!
161,2011-05-15 08:15:00,42.23776 93.32846,My birthday is in 11 days people this is great.
31,2011-05-15 08:38:00,42.17673 93.20225,Sounds like someone is sleeping outside my window.
183,2011-05-15 11:45:00,42.21122 93.3672,389 tweet nem is figyeltem :)
144,2011-05-15 12:54:00,42.28316 93.31368,Thought I'd get blasted by the kids for putting #F1 on the TV.  6YO daughter says she likes it and is asking questions.  I'm all verklem
17,2011-05-15 13:00:00,42.21447 93.34843,I'm addicted  its a crisis.
79,2011-05-15 13:13:00,42.1894 93.35882,14% battery & my charger is still outside in the car..
151,2011-05-15 13:57:00,42.27196 93.27734,definitely loving the new Arcade Fire album: The Suburbs.
103,2011-05-15 14:15:00,42.25692 93.22422,This boondocks is to silly
72,2011-05-15 14:43:00,42.28582 93.27294,Laugh Lines
165,2011-05-15 14:46:00,42.2528 93.44629,Fire on the 15
116,2011-05-15 16:07:00,42.25073 93.28333,Trying make a way outta no way god is able
169,2011-05-15 16:51:00,42.17791 93.48623,I call this tweet 'Girls I Should Have Slept with but Didn't'
127,2011-05-15 16:53:00,42.218 93.48663,JESSICA JARREL IS AMAZING
127,2011-05-15 16:53:00,42.19648 93.40395,why is twitter working for everybody but not for me? ;o
121,2011-05-15 16:57:00,42.23894 93.36081,Chocolate is so skinny :( I can see her bones  I wonder why she not eating
51,2011-05-15 18:00:00,42.21682 93.39237,mijn teen is hinderlijk echt pijn jonge non stop gewoon #ikhebvakantiehoor!
51,2011-05-15 18:01:00,42.21004 93.3676,Mam just said 'is edward the one that can never get a word in edge ways cause the other ones always blabbering on?'
87,2011-05-15 18:49:00,42.2696 93.22541,That face is tight
84,2011-05-15 19:35:00,42.20533 93.37879,what's happening is that I am forming part of Tweeter!
60,2011-05-15 22:08:00,42.23687 93.33605,Seriously...Fred is getting a movie on Nick? DUMB!!!
39,2011-05-15 22:42:00,42.2985 93.55413,6 days to #xterrabrazil and counting. #Xterra is the christmas of off-road triathletes!
42,2011-05-16 00:14:00,42.26312 93.32207,#Ohmygosh it's Saturday.
73,2011-05-16 05:28:00,42.28818 93.33605,sick of hearing bout the Oil Spill now like cos blaming BP when its actually run by & most of it is owned by Americans is hypocritical l
73,2011-05-16 05:28:00,42.1782 93.38238,Para petinggi negara ini sangat bodoh! Oil spill di teluk mexico aja cuma 3 bulan udah ketutup  ini lumpur sidoarjo 4 taun GA ada hasiln
49,2011-05-16 06:57:00,42.22891 93.28972,jensen ackles is too hot to die haha
49,2011-05-16 06:57:00,42.23452 93.33645,My lil sister is watching videos and not one black artist has came in and she just singing away
79,2011-05-16 07:32:00,42.26724 93.48064, jornaleiro passando! sinto falta do galo cantando :S comeram ele na ceia de natal? trist fim! :/   kkkkkkkkkkkkkkkkk fuuui ;*'
47,2011-05-16 08:01:00,42.23009 93.37733,I wonder who could have started the threats I was informed buildings may blow up
161,2011-05-16 08:15:00,42.21329 93.3688,#love is something very special.
31,2011-05-16 08:38:00,42.22036 93.34564,Midterm EXAM  is coming!!!!!!
165,2011-05-16 09:03:00,42.2354 93.34244,if you see her recent tweets it DOES seem legit....she's been talking about Arcade Fire for a while lol....so idk.... :)
40,2011-05-16 09:31:00,42.22773 93.21503,Ja is net Hyves eigenlijk
121,2011-05-16 10:12:00,42.218 93.33765,AUTOS ON FRIDAY/Collecting; 100 Candles for Olds And Cars That Shine On
121,2011-05-16 10:12:00,42.21506 93.38877,What's the Fairest Roadster of Them All?
75,2011-05-16 11:13:00,42.21535 93.3716,Okay  the person who guesses what color my llama is.. gets a cookie :D
183,2011-05-16 11:26:00,42.23393 93.34524,watching tv and my sister is taking nap
17,2011-05-16 11:44:00,42.18587 93.38039,#dontyoujusthateitwhen ppl must be the center of attention. Sit you butt DOWN!
184,2011-05-16 12:16:00,42.21741 93.34683,Im a man  my word is all i have.
144,2011-05-16 12:54:00,42.23304 93.36321,The dynamics of capitalism is postponement of enjoyment to the constantly postponed future.
144,2011-05-16 12:54:00,42.22066 93.35682,/tell me teddy bear  why love is so unfair?/will i ever find a way/ an answer for my pray/
151,2011-05-16 13:57:00,42.22714 93.35442,I'm for sure about to catch on fire.
103,2011-05-16 14:14:00,42.21653 93.30929,#boondocks...letsz see wat thisz ish about? i never watch it
103,2011-05-16 14:14:00,42.26164 93.47984,I see everybody tuned in to the #boondocks
43,2011-05-16 14:31:00,42.27049 93.22302,Mestinya pimred2 media bisa membedakan dan memberi istilah beda  antara Natural Disaster atau Man Made Disaster.
153,2011-05-16 14:49:00,42.29614 93.49661,#ghettocrayoncolors brown chicken LMFAO
66,2011-05-16 15:00:00,42.23599 93.36321,Nice Arcade Fire interview.
186,2011-05-16 15:37:00,42.20385 93.25777,LETTERS; 'Hot Stuff'
186,2011-05-16 15:37:00,42.2696 93.33645,Poetry Chronicle
116,2011-05-16 16:08:00,42.24513 93.32966,bet there is a new tax or surcharge on that handbasket we are all to set sail in.
72,2011-05-16 16:37:00,42.23157 93.34084,this convention filled with comic is awesome and would have been better off at home all day
5,2011-05-16 17:20:00,42.25781 93.40155,Beautifulsaint is making chocolate brownies...yummiiieee!!! :) halla if u want a square its only free today..happy sunday ya'll.
159,2011-05-16 18:18:00,42.23982 93.26695,is going to see Toy Story 3 on Tuesday whether Mooz likes it or not. xD
22,2011-05-16 19:47:00,42.19147 93.53695,Hurricane Katrina never happen #why90srocked
163,2011-05-16 20:35:00,42.20415 93.35243,Okay  #TrueBlood time! Gotta atch the rest of this Ultimate Catch Episode later.... #deathtoLauricesweave
163,2011-05-16 20:35:00,42.25781 93.40355,Maybe you can flirt some sense into her!
14,2011-05-16 20:43:00,42.23143 93.35012,this convention filled with comic could be better and too tired to want to stay here any longer
57,2011-05-16 21:09:00,42.28169 93.27135,I guess the lecturers have to stop telling those jokes... Helium is cute?!
57,2011-05-16 21:09:00,42.29407 93.44549,Boondocks is about to come on but I gotta do the real L 2
92,2011-05-16 21:40:00,42.23805 93.29691,#NewTwitter UI is OK. I still dont see a reason why I should use Twitter web interface..and keep wondering how these guys will make mone
92,2011-05-16 21:40:00,42.24572 93.25817,'ve tried #newtwitter  very annoying still unable to retweet  immediately close the twitter  whahahaha do not be angry tweeps.... becand
23,2011-05-16 21:43:00,42.24189 93.33365,Poor Katniss. I really wouldn't want to be in her shoes  but I love Catching Fire.
176,2011-05-16 23:10:00,42.2239 93.37799,Zwolle is eigenlijk best #openup.
176,2011-05-16 23:13:00,42.22095 93.34524,#nowplaying-Therapy... Which is about every kids nightmare  when people are telling that you need to get help but all you want is a hug
69,2011-05-17 00:28:00,42.20621 93.34604,Now pouring 21st Amendment Hop Crisis Imperial IPA
135,2011-05-17 01:47:00,42.17643 93.46386,#dontyoujusthateitwhen they say they gonna call you back and never do
56,2011-05-17 01:55:00,42.22508 93.33965,Suddenly my migraine is back!
14,2011-05-17 04:22:00,42.22685 93.35802,BOUT TO GO GET ME A COUGAR...AND TAKE HER MONEY AND HER NICE CARS...LOL JK(OR AM I)
14,2011-05-17 04:22:00,42.24189 93.35722,50 police cars river rd and bouldercest decatur. Whoever they looking for will not get away! Dang took 1hr to get to my moms.
167,2011-05-17 06:17:00,42.20739 93.26855,My BB is f'in up a little  think it mite have something to do wit the drops of paint all over it......argh
49,2011-05-17 06:57:00,42.21565 93.53016,Thank god for anotha day awake is anotha oppurtunity
22,2011-05-17 07:55:00,42.21653 93.45947,you are the one that lights the fire  iam the one who takes you ligher i lose my voice when you say my name that's my name that's my nam
176,2011-05-17 08:11:00,42.16641 93.56252,If all i do is win  i learn nothing.
31,2011-05-17 08:39:00,42.17614 93.28572,'Mom  you don't know what a perv he is.'
114,2011-05-17 11:12:00,42.17763 93.54351,so much for a safe city... My friend saw some big boom
