ID,Created_at,Location,text
95,5/20/2011 21:03,42.23127 93.25896,i am really glad that NYC weather is not humid now..feels great!
99,5/7/2011 20:35,42.21476 93.36002,coca cola pop Music Festival?!!?   WHAT?!!?!!?
99,5/10/2011 23:49,42.22331 93.39716,why is it that all I feel like I'm doing this summer is feeding children   and cleaning up after them?
99,4/30/2011 23:49,42.23776 93.49661,This weekend's goal: finish cleaning up my room so that it looks like an actual grownup's bedroom. Chance of success: 62%.
99,5/6/2011 23:49,42.19766 93.21503,Cleaning up this crib on this #ThankMeLater & #TeflonDon vibe.
99,5/6/2011 23:49,42.19589 93.26615,Being domesticated (lol) today...cleaning  making sofrito  and maybe dinner later. Let's see
99,5/9/2011 23:49,42.23186 93.21024,Oh how I love cleaning sticky floors and ash tables..NOT!
99,5/5/2011 23:49,42.20975 93.38198,cleaning and redecorating my room.. this oughta be interesting lol some one call please :)!
99,5/3/2011 23:49,42.2466 93.21303,hey guyz jus did a load of cleaning now chillin n its ma birthday tmrw cant wait guna party
99,5/9/2011 23:49,42.17702 93.22262,Got some cleaning I need to do before I make moves for today
99,5/17/2011 23:49,42.22479 93.34843,Watching penelope and eating an everything bagel with chive cream cheese! Then cleaning the whole house.
99,5/8/2011 23:49,42.25368 93.40395,The lady under the dryer next to me is cleaning her box cutter....wtf
99,5/1/2011 23:50,42.22449 93.36081,#BBL CLEANING
99,5/20/2011 23:50,42.1667 93.39956,Cleaning my room... & Washing a cple loads...
99,5/18/2011 23:50,42.23569 93.3692,probably going to be cleaning all day. textt
103,5/4/2011 17:51,42.23566 93.32714,gonna tweet it up today this convention filled with antique is missing some stuff I expected
103,5/14/2011 14:14,42.17938 93.54454,BOONDOCKS. &lt;33
103,5/1/2011 14:14,42.22567 93.32766,..I switched to the #Boondocks
103,5/16/2011 14:14,42.21653 93.30929,#boondocks...letsz see wat thisz ish about? i never watch it
103,5/5/2011 14:14,42.24071 93.35283,grandad done cooked everythin in frig #boondocks
103,5/7/2011 14:14,42.20945 93.39397,Granddad was throwing up the Zeta sign while he was eating cheerios...#boondocks
103,5/6/2011 14:14,42.25869 93.4403,if i was on the west coast i wouldn't get on twitter til after i watch #Boondocks...i kno da whole show and aint even watchin it !!
103,5/16/2011 14:14,42.26164 93.47984,I see everybody tuned in to the #boondocks
103,5/14/2011 14:14,42.22567 93.54095,Everybody need to be watching the boondocks..
103,5/15/2011 14:15,42.25692 93.22422,This boondocks is to silly
103,5/9/2011 14:15,42.24218 93.33006,Rules of smoking stop wantin it all da time#/BOONDOCKS
103,5/7/2011 14:15,42.20592 93.39077,IswearINg swear granddad kinda sus on the low #boondocks
104,5/19/2011 10:14,42.23186 93.32926,Elizabeth is coughing hopefully they get plenty of rest
104,5/10/2011 8:19,42.27226 93.27534,Well  vou voltar pra camita pq hj tenho que correr pra perder o Natal que ficou nas minhas banhas! kkk
104,5/2/2011 8:19,42.16906 93.55812,Belom nyanyi banyak lagu natal :(
104,4/30/2011 8:19,42.16316 93.55014,Pohon natal dari keyboard PC juga ada
104,5/2/2011 8:20,42.27137 93.47105,eu aceitaria o Joe Jonas de presente de natal... #disneychannel HAUSHAS
104,5/20/2011 8:20,42.22361 93.34644,Hahaha..gw bakal dapet hadiah natal plg manteb sduniaa..taun ini..:)
104,5/19/2011 8:20,42.22331 93.33365,Natal kali ini tak berkesan :(
104,5/13/2011 8:20,42.22095 93.3728,Bom Natal a todos os meus amigos e colegas do MSN!!
104,5/9/2011 8:20,42.22302 93.38158,Tanggo Tanggo Porken Resto mengucapkan Selamat hari Natal 2010. Kiraanya Damai Sejahtera Tuhan senantiasa menyertai kita semua. Amin
104,5/13/2011 8:20,42.22567 93.3704,Nenhum posto tem gasolina em 200km!! Vamos dormir aqui e esperar a gasolina chegar... Temos que esperar os caminhoneiros voltar do Natal
104,5/11/2011 8:20,42.16847 93.35642, ada yg ngucapin natal ke gue /banting tulang'
104,5/14/2011 8:20,42.23628 93.33126,Natal passou  agora que venha 2011 e que seja bem melhor que 2010 #anonovovidanova
104,5/5/2011 8:20,42.25958 93.37719,Wah ada film barbie spesial natal. Coba ada film barbie spesial lebaran terus barbienya pake kerudung.....
114,5/1/2011 22:15,42.21817 93.39721,All I see walking down the hallway is our Special Events Manager struggling w/ a bag of stuffed flashes (eagles). It's time for Basketba
114,5/6/2011 11:31,42.2239 93.41394,Motorsports Links: Button Is Formula One Champion
114,5/8/2011 11:31,42.2295 93.35083,Tokyo Motor Show Preview: Mitsubishi
114,5/7/2011 11:31,42.19619 93.51499,Chasing a Storm of Onlookers in the Big Apple
114,5/5/2011 11:31,42.21476 93.27414,Nissan Recalling 143 000 Vehicles Vulnerable to Road Salt
114,5/5/2011 11:31,42.24041 93.52417,Nissan Celebrates 40 Years of Z With a Limited-Edition Model
114,5/18/2011 11:31,42.23275 93.32327,R&amp;B Singer Usher Called 911 Because Car Was 'Keyed'
114,5/17/2011 11:12,42.17763 93.54351,so much for a safe city... My friend saw some big boom
114,5/13/2011 23:00,42.22803 93.3684,Y my result z still pending..Also BP z nt normal dese days..:P so mch wait..!!! Cm Soon..!!! :(
114,5/5/2011 23:01,42.21358 93.39756,My #augustwish is 4 our troops 2 come home  BP 2 clean up their mess & 4 all my followers 2 have everything their hearts desire #imjusts
114,5/11/2011 23:01,42.22685 93.38118,Gettin gas at BP. Bout to head out to DC for some scholarship orientation. :O)
114,5/3/2011 23:01,42.24837 93.28652,Every small business in nation ought to rename itself BP or Archer Daniels to trick GOP into handing them free loans and tax breaks.
114,5/20/2011 23:01,42.19147 93.35562,Debris in relief well delays static kill: government: HOUSTON (Reuters) - BP Plc's delayed a critical first step toward killing its Gu..
114,4/30/2011 23:02,42.19648 93.42512,BP is getting a $10 Billion tax credit? WTF???
116,5/15/2011 16:07,42.25073 93.28333,Trying make a way outta no way god is able
116,5/20/2011 16:07,42.25663 93.20944,I just realized my first tweet was 'Beer is proof that God loves us and wants us to be happy.' I love that quote!
116,5/13/2011 16:07,42.17525 93.35163,#BreakUpLines: I can make myself throw up at will. All I have to do is remind myself about what I'm sleeping with.
116,5/18/2011 16:08,42.24071 93.36041,Hahah WIERD! iPod is on Shuffle  it went 'Waynne  then 2PAC then Drake THEN BIGGIE!!!!' LOL THATS FUNNY
116,5/18/2011 16:08,42.26842 93.22461,if your birthday is in MAY... RT
116,5/9/2011 16:08,42.26842 93.54614,Even though I'm over most modern country music  Long trip alone by Dirks Bentley is still a goodin'
116,5/1/2011 16:08,42.2124 93.34763,You know  idk but I am tired. And I've been tryiing to tke a nap but fml is just too  addicting
116,5/8/2011 16:08,42.23953 93.22022,i left my ipod at home. you dont understand how i feel right now. this is too much.
116,5/10/2011 16:08,42.21859 93.40715,Say Your prayers and Thank the man who putcha on this great earth! he is always up for a chat  Just start with Hello. (:
116,5/8/2011 16:08,42.2926 93.3708,Aww man  Supply Monkey died. What the hell is wrong with this world?
116,5/20/2011 16:08,42.21771 93.39476,waiting to watch true blood... this season is making me crazy!!
116,5/10/2011 16:08,42.2752 93.56052,Oh and if you wanna get a hold of me  best way is facebook.
116,5/9/2011 16:08,42.21004 93.38438,we all know major Tom is a junky!
116,5/16/2011 16:08,42.24513 93.32966,bet there is a new tax or surcharge on that handbasket we are all to set sail in.
117,5/20/2011 18:32,42.21819 93.39248,probably headed to the hospital in a few hours this terible chest pain is making me crazy
117,5/5/2011 4:43,42.2699 93.42911,#dontyoujusthateitwhen your working and your bbm is going off the hook
117,5/18/2011 9:33,42.21906 93.39537,these sweats is making me crazy if anyone needs me I will be at home
117,5/3/2011 18:40,42.24631 93.31368,#dontyoujusthateitwhen you get so much homework and you forget about it and have to do it all really late at night so it's finished ?
117,5/11/2011 18:40,42.21977 93.33365,#dontyoujusthateitwhen parents talk to you go to sleep when JB are online on twitter?
117,5/19/2011 15:03,42.21906 93.39537,wonder if I'll be able to go to work... this a dry cough has me wishing I was somewhere else
117,5/2/2011 13:38,42.23009 93.34084,; reign of fire.
117,5/17/2011 17:41,42.28434 93.3684,So the fire alarm is going off in the movie. We get up  leave  then they come outside ''it's safe to enter''. And the alarm is stilll go
117,5/19/2011 7:49,42.22851 93.32442,laying down isn't even helping this shortness of breath is making it tough to have a life
117,5/10/2011 23:29,42.28228 93.33086,Go Gary say it - we're not looking for a winner  we're looking for a LOSER!!!  #masterchef
117,5/11/2011 23:29,42.22596 93.34324,#masterchef Claire is so controlled and boring. That was the most low key enthusiasm I have ever seen
117,5/20/2011 3:51,42.22851 93.32442,this aching muscles causing me to lose my mind wonder if I'll be able to fall asleep...
117,5/3/2011 21:52,42.24012 93.3692,In the office at chase Tower on the Grind..Got my staff working Till 9pm tonight..yeah it overtime for them..press for time..
117,5/4/2011 21:52,42.28847 93.44868,Thank goodness I finally got my internet back!  It's been a rough few days!
119,5/11/2011 18:55,42.22931 93.3466,it is such a nice day out I heard from a friend the convetion is gonna be great
119,5/19/2011 21:43,42.23452 93.25337,Environmental Refugees Unable to Return Home
119,5/6/2011 21:43,42.22891 93.35562,Indiana Chosen for Electric-Car Plant
119,5/12/2011 21:43,42.27786 93.33445,VITAL SIGNS; Screening: Why Women Skip M.R.I. Exams for Cancer
119,5/7/2011 21:44,42.24454 93.4367,LETTERS; Of Grief and Bereavement
119,5/11/2011 21:44,42.2242 93.22541,MIND; Where Did The Time Go? Do Not Ask The Brain
119,5/19/2011 21:44,42.21653 93.40355,BASICS; A Love Affair With Panthers  For the Moment
119,5/7/2011 21:44,42.22125 93.36681,WELL; New Health Rule: Quit Worrying About Your Health
119,5/8/2011 21:44,42.24542 93.32726,OBSERVATORY; Much-Maligned Mother Of Many Beloved Wines
119,5/7/2011 21:44,42.23157 93.36321,FIRST MENTION; Contact Lens  1930
119,5/14/2011 21:44,42.26194 93.24578,PERSONAL HEALTH; Options for Bone Loss  but No Magic Pill
119,5/20/2011 21:44,42.28169 93.46187,GLOBAL UPDATE; Microbes: Fighting Mosquito-Transmitted Viruses With Bacteria That Infect Many Insects
119,5/19/2011 21:44,42.21329 93.55453,B.L.M. Expedites Review of Energy Projects
119,5/4/2011 21:44,42.22508 93.33805,VITAL SIGNS; Aging: Abdominal Surgery Risk May Rise With Age
121,5/1/2011 15:40,42.22044 93.39424,About to go to basketball game
121,5/3/2011 10:12,42.19795 93.29691,To Pick Up Buyers  Some New Lines
121,5/16/2011 10:12,42.218 93.33765,AUTOS ON FRIDAY/Collecting; 100 Candles for Olds And Cars That Shine On
121,5/14/2011 10:12,42.21063 93.39317,In Russia  Dreams on Wheels
121,5/4/2011 10:12,42.23275 93.33485,From Communism to Congestion
121,5/16/2011 10:12,42.21506 93.38877,What's the Fairest Roadster of Them All?
121,5/1/2011 10:12,42.24189 93.33046,Battery Dead? Look Before You Jump
121,5/7/2011 21:45,42.21063 93.33725,Close on the heels of the META nominations  a terrific show of The Interview at the Music festival :-)  with a perfect audience.
121,5/12/2011 16:56,42.23481 93.34004,Shower time~ then tea... maybe. Kind of in a mood for chocolate cake :)
121,5/1/2011 16:56,42.21181 93.34404,#np chocolate love - snsd
121,5/13/2011 16:56,42.21594 93.36601,Finally  ad jg konsep foto yg brhubungan ama Chocolate.. Let's SHOOT!! :D
121,5/4/2011 16:57,42.27992 93.49582,Who wants to get Chocolate Wasted?
121,5/7/2011 16:57,42.20651 93.35762,Death by (huge) chocolate muffin!
121,5/15/2011 16:57,42.23894 93.36081,Chocolate is so skinny :( I can see her bones  I wonder why she not eating
124,5/14/2011 15:13,42.21448 93.3457,hope noone got hurt I am watching a chaotic fire
124,5/18/2011 0:08,42.28818 93.33925,Plumbing crisis seems averted - everything else is making me go OMG ARGH
124,5/6/2011 0:08,42.23864 93.34923,Terminei o Crisis Core agora a pouco. Que final foda ):
124,5/1/2011 0:08,42.16434 93.4391,en crisis!!! no se que hacer!!!
124,5/6/2011 0:08,42.24896 93.41593,JWHBDJASNVMVF CRISIS
124,5/14/2011 0:08,42.19737 93.44429,Americans spend $450 billion on Xmas yearly. $10 billion would solve World clean drinking water crisis. Think about it. #blackfriday
124,4/30/2011 0:08,42.18056 93.30609,Good talk by Matthew Fabb - Flash Player 10.1 - Crisis on Infinite Platforms #nerdcore #FITO
124,5/9/2011 0:08,42.20975 93.368,Is time crisis standard issue in every american movie theater?
124,5/4/2011 0:08,42.19825 93.43431,being shallow is a personal crisis.
124,5/18/2011 0:08,42.22744 93.38039,Heading over to the #cprs crisis communication session at the met  see you all there!
124,5/7/2011 0:08,42.25574 93.38957,Activist Post: New Food Crisis Looms
124,5/4/2011 0:08,42.21535 93.3732,yup  the moolah's flowing on Wall St again. So are we done with our little crisis now?
124,4/30/2011 0:09,42.21653 93.35762,POR MAS DIFICIL QUE SE NOS PRESENTE UNA SITUACION NUNCA DEJEMOS DE BUSCAR LA SALIDA NI DE LUCHAR ASTA EL ULTIMO MOMENTO DE CRISIS ......
124,5/20/2011 0:09,42.19383 93.36441,Crisis nerviorviosa despues de escuchar el soundtrack.... QUIERO VER TRON!!!!!!!!!!!
127,5/12/2011 16:53,42.18351 93.46506,Wearing white 2 some1's wedding is tacky!
127,5/5/2011 16:53,42.25515 93.27294,This is my first tweet. I have nothing interesting to say.
127,5/15/2011 16:53,42.218 93.48663,JESSICA JARREL IS AMAZING
127,5/18/2011 16:53,42.29024 93.45028,Owning my    own business is changing my life.
127,5/8/2011 16:53,42.26105 93.2997,Voor de tent niets aan het doen. Weet nog niet of dat bevalt. Zonnetje is wel weer gaan schijnen....
127,5/15/2011 16:53,42.19648 93.40395,why is twitter working for everybody but not for me? ;o
127,5/3/2011 16:53,42.17496 93.54654,The average person is about a quarter of an inch taller at night.
127,5/7/2011 16:53,42.27314 93.33325,A person is only as strong as their weakest point.
127,5/20/2011 16:53,42.17525 93.36241,Just stiffed my face. Well not really  but kinda...this IS vacation. Eating ok not bad  not good.
127,5/3/2011 16:53,42.22036 93.39397,C-Loc Words of Wisdom: At the end of the day the only thing that matters is your children & families. Everything else is just temporary.
127,5/2/2011 16:53,42.29702 93.52138,awww Nimmy is freaking out at the storm; he thinks the cracks of thunder is fireworks  which he's terrified of :x &lt;3
127,5/10/2011 16:53,42.28051 93.34164,I hope #inception is as good as everyone says  ten bux is ten bux...
127,5/7/2011 16:54,42.24012 93.33365,Sudafed is good  : )
127,5/7/2011 16:54,42.20651 93.37799,Still in church service is amazing!
131,5/8/2011 10:07,42.26429 93.26136,I'm kinda glad volleyball is about to start. It'll give me something positive to focus on.
131,5/1/2011 10:15,42.23658 93.33325,watching ' The Jacksons: An American Dream ' it is such a good movie
131,5/6/2011 11:57,42.19913 93.41793,The real reason I can't shower at night is cause I can't sleep with my hair wet._.
131,5/5/2011 13:08,42.23805 93.54894,Alright my bed is calling me......good day.
131,5/20/2011 13:22,42.28493 93.48303,Its lookin lik everybody is hidin out..that's how you kno last night was a good night
131,5/7/2011 13:33,42.20886 93.35043,how His love has capturing and captivating my heart is soooo amazing...stunning ways to surprise me everyday... how wonderful Your love
131,5/3/2011 13:48,42.24631 93.43311,Is at boyfrens dads house. Watchen mr.beaan ;D
131,5/4/2011 13:54,42.28759 93.44589,Tunnel Of Death
131,5/5/2011 14:00,42.24719 93.40914,HAHA! if you out & and then not you get this symbol &not I don't even know what that is
131,5/2/2011 14:09,42.27196 93.44229,#Breakuplines I'm A HUNIT THOUSAND PERCENT SURE THAT DAViON JR. IS NOT MY KID #Maury !
131,4/30/2011 14:18,42.21889 93.35762,Just back in time to watch #sharkweek Life is good.
131,4/30/2011 14:20,42.23658 93.34723,Today is a great day.. I'm not gonna let anything change that..
131,5/20/2011 14:20,42.19707 93.42192,Setting up gaming desktops at a LAN shop at unearthly hours. The place is still noisy with people screaming  playing DOTA  L4D2... &gt;_
132,5/10/2011 8:02,42.28877 93.3736,So Abercombie & Fitch is my fav shop to go to in central ldn  the staff are so nice and extremely good looking &lt;3
132,5/11/2011 8:02,42.22184 93.36241,I wish this is a dance party. I misssss dancing. A LOT.
132,5/10/2011 8:02,42.20208 93.36601,Yayyyy! My friend saleha is helping me to print my calendar and my timetable. Thanks alot (:
132,5/5/2011 8:02,42.19795 93.52298,What was going to be a wicked evening is now a standard one
132,5/8/2011 8:02,42.2239 93.38318,Is there anything happening in saint john for new brunswick day? #livelifeuptown
132,5/4/2011 8:02,42.27196 93.33685,Yuck  7 a.m is not a pretty time.
132,5/4/2011 8:02,42.23481 93.31648,OMG I feel like Leo is stalking me or smth. I 'saw' him three times in like 2 hours lol
132,5/19/2011 8:02,42.23746 93.34044,Ik heb tijdens mijn vakantie een e-mail gekregen met 40 vragen (excl. deelvragen). Dat is voor mij een nieuw record!
132,5/2/2011 8:02,42.28258 93.23021,Front door at Prince of Wales Hotel  which has been under repair since I got her a week ago  is fixed! Champagne to be served in the lob
132,5/19/2011 8:05,42.1667 93.47465,any hour before 8 am is ungodly.
132,5/9/2011 8:05,42.23393 93.34843,He has concentration face on and is shellacking a thing he built. I can't express how delightful and beautiful I find him. He has no ide
132,5/9/2011 8:05,42.21152 93.34204,Is watching ch 303..mubank R
132,5/8/2011 8:05,42.29289 93.44988,RT if justin bieber is not following you :'(
135,5/20/2011 16:05,42.22153 93.36534,i dont think today could possibly get worse this flu had me down for the count
135,5/4/2011 12:18,42.21565 93.32247,Dublin bus is a disaster!
135,5/14/2011 12:18,42.21535 93.32886,Indeed it's a fashion statement for ure a fashion disaster
135,5/18/2011 11:23,42.23157 93.35842,being sick sucks especially today this fatigue is getting really annoying
135,5/8/2011 1:46,42.23393 93.35362,#dontyoujusthateitwhen somebody ruins your perfectly good evening?
135,5/17/2011 1:47,42.17643 93.46386,#dontyoujusthateitwhen they say they gonna call you back and never do
135,5/19/2011 16:39,42.23157 93.35842,today is not cool I am the flu
135,5/1/2011 17:33,42.23923 93.33885,LMFAO THEY'VE SET OFF THE FIRE ALARM. LMFAO. I'M DYING HERE. #BB11
135,5/5/2011 17:33,42.22272 93.36521,LOL set off the fire alarm hahahahah #BigBrother
135,5/18/2011 20:34,42.24394 93.49713,this fever is making me crazy I hope this doesn't turn into something worse...
135,5/8/2011 20:23,42.29761 93.52657,Been having trouble with my gut and could only do 4 days of cleansing fast. But feel fantastic after drinking apple cider vinegar
135,5/4/2011 20:23,42.20031 93.39077,Bem que o 3 milenio podia ter twitter neh.....ja encomendava o meu.....rsrsrsr
135,5/19/2011 20:19,42.24394 93.49713,not gonna be a fun night this chills causing me to lose my mind
135,5/3/2011 19:02,42.29113 93.53336,If I can apply my own advice tht I gave to others  to my own life wud be just great
135,5/2/2011 19:02,42.18911 93.32806,Amei Sing My song for you :) perfeita.
140,5/20/2011 16:31,42.23009 93.25777,#Honestly if u think showing off all ur goodies in ur twitpic is gonna get u a 'real man' on here  of all places  think again smh
140,5/12/2011 16:38,42.18852 93.53536,Xbox Live: xz0tiica is currently Away. Last seen 4 hours ago playing Xbox 360 Dashboard (Xbox Live Nation)
140,5/4/2011 16:40,42.19913 93.45268,LOVE&&BASKETBALL is the best movie ever made x2!!
140,5/12/2011 16:41,42.17555 93.42991,Who's next? Is it gonna be Em?
140,5/17/2011 16:58,42.22007 93.40115,Chael Sonnen is trying to convince himself that he can win  his psyche is already breaking down  he's gonna eat a kick to the face. and
140,5/6/2011 16:59,42.2298 93.55493,Hardball is on  this use to be my movie.
140,5/20/2011 17:15,42.24071 93.36321,hummmmmm i was wondering where is Ana she needs to upload Strong Heart soon
140,5/12/2011 17:18,42.22331 93.37479,Work is so boring
140,5/19/2011 17:26,42.22714 93.35482,How sweep it is! #SFGiants take it to the Dodgers  three straight. Gotta love it.
140,5/11/2011 17:37,42.17112 93.49582,Oatmeaaaaaaal cookies!!!!! And green tea!!!!!! And a movie that takes place in ireland!!! My night is complete
140,5/2/2011 17:44,42.17201 93.33086,I have a constant headache. wtf is on my mind
140,5/9/2011 17:45,42.22773 93.33006,Ari is a true a$$hole and I luv it!!! #Entourage
144,5/18/2011 12:18,42.22803 93.25817,This is when I wish I had superpowers. Isaac has caught a cold
144,5/4/2011 12:54,42.27285 93.26695,But T Blair is beaten hands down by D Cameron for speed of achieving loopiness.
144,5/5/2011 12:54,42.23009 93.34763,#Froyo is aan het installeren. Op ongeveer de helft! #HTC #Desire
144,5/4/2011 12:54,42.21388 93.35482,Haha the phone is still ringing  and my bruva turns on the microwave #Ewo #natoblowupbethat
144,5/15/2011 12:54,42.28316 93.31368,Thought I'd get blasted by the kids for putting #F1 on the TV.  6YO daughter says she likes it and is asking questions.  I'm all verklem
144,5/14/2011 12:54,42.23628 93.35243,Fantastic Four with th parents. I still don't quite understand what this Rise Of Th Silver Surfer is all about. -__-'
144,5/16/2011 12:54,42.23304 93.36321,The dynamics of capitalism is postponement of enjoyment to the constantly postponed future.
144,5/17/2011 12:54,42.1726 93.38558,Good morning Twitter  what a nice day it is already!
144,5/14/2011 12:54,42.24071 93.35922,Your first year of djing is the hardest. Every new gig is like the first day of school.. #lifelessons #djlife
144,5/8/2011 12:54,42.26429 93.41154,Just updated my X10 to 1.1.31   not sure what the difference is!
144,5/5/2011 12:54,42.23687 93.35283,Insist on yourself; never imitate... Every great man is unique.
144,5/19/2011 12:54,42.21388 93.37,travelogue day 1  mile 172: first vegan-hostile stop at mcdonals. It occurs to me this is perfect situation for sleeping pills left at h
144,5/16/2011 12:54,42.22066 93.35682,/tell me teddy bear  why love is so unfair?/will i ever find a way/ an answer for my pray/
145,5/13/2011 21:38,42.19147 93.33286,#Random ; yall females ghetting on my nerves talking bout I wannah delete his twitter ! Betch twitter nuffin ; now AiM & BBM is sumthang
145,5/10/2011 21:38,42.22921 93.37879,This is a test
145,5/18/2011 21:38,42.18764 93.42512,It's prolly not a good sign that I think he is a tool. Oh well.
145,5/4/2011 21:38,42.24041 93.34004,is dog sitting a very smart  spoiled dog
145,5/1/2011 21:38,42.20592 93.51299,most times I am just a fool...at least someone is laughing
145,5/5/2011 21:38,42.23923 93.35722,Is it just me or is T.I. Not making as much noise as he usually does??....is the king on the downslope of his career?? Hmmm
145,5/12/2011 21:38,42.21181 93.38478,Also have to be up at 7 tomozzle for work at 9! Is yous joking with me!!!!
145,5/3/2011 21:38,42.19029 93.53016,This body is not a home but an inn  and that only briefly
145,5/1/2011 21:38,42.21447 93.3724,sciatica is a bundle of fun.
145,5/2/2011 21:38,42.17171 93.4359,I hope everyone is enjoying zone.
145,5/19/2011 21:38,42.20444 93.31009,the qb battle  for qb at ole miss is now Jeremiah Masoli  nathan stanley and raymond cotton  stanley will most likely be the starter wit
145,5/5/2011 21:38,42.29289 93.54335,This is the first day this year that ive actually been hot at the beach. Oh hey summer there you are ive been looking for you!
145,5/2/2011 21:38,42.2413 93.34923,In English there is no word to describe someone who has only one eye  but in Spanish there is! This  I believe  is historical (pirates).
150,5/19/2011 17:54,42.19972 93.46386,this cramps is making me crazy home is where i'm headed
150,5/3/2011 4:02,42.19795 93.39157,Duke has just been on fire tonight!!!!! Killing K-State!!! Way to go Duke!!!
150,5/11/2011 4:02,42.27845 93.42512,I will fire you and your Betty Boop ass curls up!
150,5/11/2011 4:02,42.26695 93.51938,Was on my kanye  been thru the wire  but I'm like walkin rain...went thru the fire without gettin burned*
150,5/13/2011 4:03,42.2923 93.24219,#nowplaying on my iPad: Alan Jackson - 'Ring of Fire'
150,5/12/2011 4:03,42.22508 93.21822,Any updates on the Fire up Main & 25th or the little boy hostage taking?
150,5/19/2011 4:04,42.25221 93.46346,The beach Hut 2KW fire is on  melting the ice and killing the frost.
150,5/20/2011 0:16,42.19972 93.46386,this abs that feel on fire is making me crazy being sick sucks
150,5/10/2011 7:15,42.21417 93.36441,#ldsconf 'No one of you is insignificant'  E. Holland
150,5/18/2011 7:15,42.18469 93.37599,#ldsconf audio and video streams in multiple languages: goo.gl/aGSo
150,5/15/2011 7:15,42.22125 93.36681,I know about sacrificing for children. We've sold a lot of our stuff to pay for Liam's hand surgery. Stuff is less important. #ldsconf
150,5/12/2011 7:15,42.29319 93.48383,The pure love of Christ never faileth! #ldsconf
150,5/2/2011 7:15,42.25722 93.37959,To all the moms and dads and faithful people everywhere  I thank you for sacrificing for your children everywhere. #ldsconf
150,5/1/2011 7:15,42.2124 93.39956,I wonder how much better #ldsconf streaming would work if all those who have access to it on TV watched there instead. Some can't do tha
151,5/19/2011 4:43,42.19631 93.55741,I have stomach ache I so need to lay down
151,5/1/2011 13:56,42.22007 93.35402,I love that Arcade Fire is a trending topic&lt;3
151,5/4/2011 13:56,42.22361 93.33166,what do fire fighters do if their fire truck is on fire ?
151,5/3/2011 13:57,42.21594 93.34044,One of the results of 'fighting fire with fire' is a bigger fire. Fine if you want publicity; bad if trying to put out fire! Real motive
151,5/15/2011 13:57,42.27196 93.27734,definitely loving the new Arcade Fire album: The Suburbs.
151,5/16/2011 13:57,42.22714 93.35442,I'm for sure about to catch on fire.
151,5/7/2011 13:57,42.28434 93.55173,ARCADE FIRE'S NEW ALBUM IS AVAILABLE FOR FIRST LISTEN. WOOOOOOOOOOO!!!!!!!! be back in like  an hour or sumn
151,5/20/2011 10:14,42.19631 93.55741,this throwing up blood causing me to lose my mind can't stand this
151,5/10/2011 20:37,42.20149 93.55213,VOU CHORAR HURRICANE! ):
151,5/20/2011 20:37,42.27314 93.48224,Acabei de assistir Hurricane do 30 seconds to mars.Tem muitas partes censuradas
151,5/12/2011 20:37,42.2239 93.33485,Hurricane - 30 Seconds To mars (feat. Kanye West) #NowPlaying FODA!
151,5/14/2011 20:37,42.22066 93.35203,OMG HURRICANE ON KERRANG!!! :D
151,5/3/2011 20:37,42.21152 93.3732,Did I just watch Hurricane by 30 Seconds to Mars? Or was it Eyes Wide Shut? Can't tell the difference.
151,5/1/2011 20:37,42.22302 93.30689,Time to go dark with our 'Hurricane' fan vid.
153,5/19/2011 8:28,42.16948 93.49077,this loss of appetite has me wishing I was somewhere else and being sick sucks
153,5/6/2011 9:33,42.26783 93.21343,Anybody here speak 'fire ant'?!?!
153,5/19/2011 9:33,42.28287 93.42991,Coca-Cola tastes so hot compared to a snow cone. even when the coke is cold. mouth. is. on fire. snowcone refill  please.
153,5/4/2011 9:33,42.20533 93.39357,Lets finish the day off with smores and a fire
153,5/5/2011 9:33,42.21299 93.53616,The chicago fire players are such drama queens!
153,5/1/2011 9:34,42.20739 93.35003,Drinks and a fire :)
153,5/6/2011 9:38,42.29083 93.49781,So what was my deal with Arcade Fire when I first heard them? I like them now.
153,5/20/2011 10:26,42.16948 93.49077,I really need to see a doctor I have abs that are hurting like crazy
153,5/4/2011 14:49,42.22331 93.33286,#GhettoCrayonColors World Star Hip Hop White
153,5/5/2011 14:49,42.21624 93.38718,#ghettocrayoncolors smokers teeth yellow
153,5/16/2011 14:49,42.29614 93.49661,#ghettocrayoncolors brown chicken LMFAO
153,5/2/2011 14:50,42.19294 93.40635,#ghettocrayoncolors not-tonight blue
153,5/10/2011 14:50,42.23835 93.32846,#GhettoCrayonColors Tiger '750 millions dollar gone' Woods Brown
153,4/30/2011 14:50,42.17938 93.41673,#GhettoCrayonColors Roof Roof....like Q dog purple
154,5/19/2011 6:51,42.28258 93.3732,oh the suffering.... Sam is of declining health
154,5/10/2011 19:36,42.24631 93.33725,Old  many-times-washed American Apparel t-shirts are the best for sunburns.
154,5/8/2011 19:36,42.24012 93.34843,Jay-Z's American Gangster is a classic. Yes I said it.
154,5/2/2011 19:36,42.2867 93.44269,Teen movies weekend! American Graffiti (1973)[B-]; Fast Times at Ridgemont High (1982)[B-]; The Breakfast Club (1985)[B]
154,5/12/2011 19:36,42.28729 93.41953,Sitting In The Living Room Watching American Pie(Unrated) Eating Flamming Hot Cheetos Sipping On Some Kool-Aid YUM Break From Stink=)lol
154,5/20/2011 19:36,42.24248 93.33046,American Pickers on the History Channel reminds me of my childhood...growing up going from place to place finding old classics! #History
